2025-04-05-03-23: using tensorboard
2025-04-05-03-27: Get lr 3e-06 from base lr 3e-06 with none
2025-04-05-03-27: {'overall': {'trainable': '472.99M', 'non_trainable': '60.49M', 'total': '533.48M'}, 'content_codec': {'trainable': '63.59M', 'non_trainable': '0', 'total': '63.59M'}, 'condition_codec': {'trainable': '0', 'non_trainable': '0', 'total': '0'}, 'transformer': {'trainable': '409.4M', 'non_trainable': '60.49M', 'total': '469.89M'}, 'first_stage_permuter': {'trainable': '0', 'non_trainable': '0', 'total': '0'}}
2025-04-05-03-27: Distributed, begin DDP the model...
2025-04-05-03-27: Distributed, DDP model done!
2025-04-05-03-27: audioset_train: global rank 0: prepare solver done!
2025-04-05-03-27: audioset_train: global rank 0: start training...
2025-04-05-03-33: audioset_train: train: Epoch 0/1000 iter 0/10055 || | loss: 40.2859 || lr_lr: 3.447e-06 || data_time: 339.0s | fbward_time: 11.7s | iter_time: 350.7s | iter_avg_time: 350.7s | epoch_time: 05m:50s | spend_time: 05m:50s | left_time: 40815d:06h:02m:02s
2025-04-05-15-48: audioset_train: train: Epoch 2/1000 iter 7790/10055 || | loss: 5.2781 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:24m:05s | spend_time: 12h:20m:58s | left_time: 184d:22h:12m:01s
2025-04-05-15-51: audioset_train: train: Epoch 2/1000 iter 7890/10055 || | loss: 5.3660 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:26m:41s | spend_time: 12h:23m:34s | left_time: 184d:21h:51m:49s
2025-04-05-15-54: audioset_train: train: Epoch 2/1000 iter 7990/10055 || | loss: 5.2342 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:29m:17s | spend_time: 12h:26m:11s | left_time: 184d:21h:30m:58s
2025-04-05-15-56: audioset_train: train: Epoch 2/1000 iter 8090/10055 || | loss: 5.0528 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 03h:31m:54s | spend_time: 12h:28m:47s | left_time: 184d:21h:12m:01s
2025-04-05-15-59: audioset_train: train: Epoch 2/1000 iter 8190/10055 || | loss: 5.2979 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 03h:34m:33s | spend_time: 12h:31m:26s | left_time: 184d:21h:08m:31s
2025-04-05-16-01: audioset_train: train: Epoch 2/1000 iter 8290/10055 || | loss: 5.1668 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:37m:09s | spend_time: 12h:34m:03s | left_time: 184d:20h:48m:28s
2025-04-05-16-04: audioset_train: train: Epoch 2/1000 iter 8390/10055 || | loss: 5.0824 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:39m:48s | spend_time: 12h:36m:41s | left_time: 184d:20h:40m:09s
2025-04-05-16-07: audioset_train: train: Epoch 2/1000 iter 8490/10055 || | loss: 5.2665 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:42m:25s | spend_time: 12h:39m:18s | left_time: 184d:20h:24m:32s
2025-04-05-16-09: audioset_train: train: Epoch 2/1000 iter 8590/10055 || | loss: 5.0391 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:45m:01s | spend_time: 12h:41m:54s | left_time: 184d:20h:03m:15s
2025-04-05-16-12: audioset_train: train: Epoch 2/1000 iter 8690/10055 || | loss: 5.3042 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 03h:47m:38s | spend_time: 12h:44m:31s | left_time: 184d:19h:47m:55s
2025-04-05-16-14: audioset_train: train: Epoch 2/1000 iter 8790/10055 || | loss: 4.8999 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:50m:14s | spend_time: 12h:47m:08s | left_time: 184d:19h:28m:56s
2025-04-05-16-17: audioset_train: train: Epoch 2/1000 iter 8890/10055 || | loss: 5.0981 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 03h:52m:53s | spend_time: 12h:49m:47s | left_time: 184d:19h:23m:51s
2025-04-05-16-20: audioset_train: train: Epoch 2/1000 iter 8990/10055 || | loss: 5.2378 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:55m:30s | spend_time: 12h:52m:23s | left_time: 184d:19h:06m:12s
2025-04-05-16-22: audioset_train: train: Epoch 2/1000 iter 9090/10055 || | loss: 4.9424 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03h:58m:06s | spend_time: 12h:54m:59s | left_time: 184d:18h:44m:08s
2025-04-05-16-25: audioset_train: train: Epoch 2/1000 iter 9190/10055 || | loss: 5.3520 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 04h:00m:43s | spend_time: 12h:57m:36s | left_time: 184d:18h:29m:45s
2025-04-05-16-28: audioset_train: train: Epoch 2/1000 iter 9290/10055 || | loss: 5.3683 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:03m:21s | spend_time: 13h:00m:15s | left_time: 184d:18h:21m:50s
2025-04-05-16-30: audioset_train: train: Epoch 2/1000 iter 9390/10055 || | loss: 5.1683 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:05m:57s | spend_time: 13h:02m:51s | left_time: 184d:18h:00m:52s
2025-04-05-16-33: audioset_train: train: Epoch 2/1000 iter 9490/10055 || | loss: 4.9592 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:08m:34s | spend_time: 13h:05m:27s | left_time: 184d:17h:44m:00s
2025-04-05-16-35: audioset_train: train: Epoch 2/1000 iter 9590/10055 || | loss: 5.0032 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 04h:11m:13s | spend_time: 13h:08m:06s | left_time: 184d:17h:39m:12s
2025-04-05-16-38: audioset_train: train: Epoch 2/1000 iter 9690/10055 || | loss: 4.9924 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:13m:49s | spend_time: 13h:10m:43s | left_time: 184d:17h:21m:21s
2025-04-05-16-41: audioset_train: train: Epoch 2/1000 iter 9790/10055 || | loss: 5.3720 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:16m:26s | spend_time: 13h:13m:19s | left_time: 184d:17h:02m:49s
2025-04-05-16-43: audioset_train: train: Epoch 2/1000 iter 9890/10055 || | loss: 5.2029 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:19m:03s | spend_time: 13h:15m:56s | left_time: 184d:16h:50m:06s
2025-04-05-16-46: audioset_train: train: Epoch 2/1000 iter 9990/10055 || | loss: 5.1576 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 04h:21m:40s | spend_time: 13h:18m:33s | left_time: 184d:16h:32m:46s
2025-04-05-16-47: Begin to sample...
2025-04-05-16-49: save condition to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/condition/e0000000002_itr0000010054_rank0_ema.jpg
2025-04-05-16-49: save input_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/input_image/e0000000002_itr0000010054_rank0_ema.jpg
2025-04-05-16-49: save reconstruction_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/reconstruction_image/e0000000002_itr0000010054_rank0_ematxt
2025-04-05-16-49: save cond1_cont1_fr0_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/cond1_cont1_fr0_image/e0000000002_itr0000010054_rank0_ematxt
2025-04-05-16-49: save cond1_cont1_fr0.5_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/cond1_cont1_fr0.5_image/e0000000002_itr0000010054_rank0_ematxt
2025-04-05-16-49: save cond1_cont1_fr1.0_image to /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/images/train/cond1_cont1_fr1.0_image/e0000000002_itr0000010054_rank0_ematxt
2025-04-05-16-49: Sample done, time: 69.09
2025-04-05-16-49: saved in /public/home/linzhaocheng/Noisy-to-clean/OUTPUT/audioset_train/2025-04-05T03-22-50/checkpoint/last.pth
2025-04-05-16-50: audioset_train: train: Epoch 3/1000 iter 35/10055 || | loss: 5.0988 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.5s | iter_time: 1.5s | iter_avg_time: 1.6s | epoch_time: 01m:12s | spend_time: 13h:22m:41s | left_time: 185d:00h:43m:41s
2025-04-05-16-53: audioset_train: train: Epoch 3/1000 iter 135/10055 || | loss: 5.1879 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 03m:48s | spend_time: 13h:25m:17s | left_time: 185d:00h:21m:20s
2025-04-05-16-55: audioset_train: train: Epoch 3/1000 iter 235/10055 || | loss: 5.1739 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 06m:25s | spend_time: 13h:27m:54s | left_time: 185d:00h:05m:07s
2025-04-05-16-58: audioset_train: train: Epoch 3/1000 iter 335/10055 || | loss: 5.1117 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 09m:02s | spend_time: 13h:30m:31s | left_time: 184d:23h:48m:43s
2025-04-05-17-00: audioset_train: train: Epoch 3/1000 iter 435/10055 || | loss: 5.1151 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 11m:39s | spend_time: 13h:33m:08s | left_time: 184d:23h:30m:41s
2025-04-05-17-03: audioset_train: train: Epoch 3/1000 iter 535/10055 || | loss: 5.1082 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 14m:15s | spend_time: 13h:35m:44s | left_time: 184d:23h:11m:28s
2025-04-05-17-06: audioset_train: train: Epoch 3/1000 iter 635/10055 || | loss: 5.0833 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 16m:51s | spend_time: 13h:38m:20s | left_time: 184d:22h:49m:30s
2025-04-05-17-08: audioset_train: train: Epoch 3/1000 iter 735/10055 || | loss: 4.8627 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 19m:28s | spend_time: 13h:40m:58s | left_time: 184d:22h:36m:50s
2025-04-05-17-11: audioset_train: train: Epoch 3/1000 iter 835/10055 || | loss: 5.3414 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 22m:05s | spend_time: 13h:43m:34s | left_time: 184d:22h:18m:09s
2025-04-05-17-14: audioset_train: train: Epoch 3/1000 iter 935/10055 || | loss: 5.0133 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 24m:41s | spend_time: 13h:46m:10s | left_time: 184d:21h:56m:07s
2025-04-05-17-16: audioset_train: train: Epoch 3/1000 iter 1035/10055 || | loss: 5.0584 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 27m:19s | spend_time: 13h:48m:48s | left_time: 184d:21h:49m:00s
2025-04-05-17-19: audioset_train: train: Epoch 3/1000 iter 1135/10055 || | loss: 5.3012 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 29m:55s | spend_time: 13h:51m:25s | left_time: 184d:21h:29m:35s
2025-04-05-17-21: audioset_train: train: Epoch 3/1000 iter 1235/10055 || | loss: 5.0041 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 32m:32s | spend_time: 13h:54m:01s | left_time: 184d:21h:12m:21s
2025-04-05-17-24: audioset_train: train: Epoch 3/1000 iter 1335/10055 || | loss: 5.2162 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 35m:10s | spend_time: 13h:56m:39s | left_time: 184d:20h:59m:55s
2025-04-05-17-27: audioset_train: train: Epoch 3/1000 iter 1435/10055 || | loss: 4.9244 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 37m:48s | spend_time: 13h:59m:17s | left_time: 184d:20h:51m:33s
2025-04-05-17-29: audioset_train: train: Epoch 3/1000 iter 1535/10055 || | loss: 5.2864 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 40m:24s | spend_time: 14h:01m:53s | left_time: 184d:20h:31m:40s
2025-04-05-17-32: audioset_train: train: Epoch 3/1000 iter 1635/10055 || | loss: 4.7103 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 43m:03s | spend_time: 14h:04m:32s | left_time: 184d:20h:25m:17s
2025-04-05-17-34: audioset_train: train: Epoch 3/1000 iter 1735/10055 || | loss: 5.3005 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 45m:39s | spend_time: 14h:07m:08s | left_time: 184d:20h:06m:51s
2025-04-05-17-37: audioset_train: train: Epoch 3/1000 iter 1835/10055 || | loss: 5.0819 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 48m:15s | spend_time: 14h:09m:44s | left_time: 184d:19h:48m:22s
2025-04-05-17-40: audioset_train: train: Epoch 3/1000 iter 1935/10055 || | loss: 4.9330 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 50m:51s | spend_time: 14h:12m:20s | left_time: 184d:19h:27m:15s
2025-04-05-17-42: audioset_train: train: Epoch 3/1000 iter 2035/10055 || | loss: 5.0105 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 53m:31s | spend_time: 14h:15m:01s | left_time: 184d:19h:30m:19s
2025-04-05-17-45: audioset_train: train: Epoch 3/1000 iter 2135/10055 || | loss: 4.9030 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 56m:09s | spend_time: 14h:17m:39s | left_time: 184d:19h:21m:18s
2025-04-05-17-48: audioset_train: train: Epoch 3/1000 iter 2235/10055 || | loss: 5.2660 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 58m:46s | spend_time: 14h:20m:15s | left_time: 184d:19h:03m:05s
2025-04-05-17-50: audioset_train: train: Epoch 3/1000 iter 2335/10055 || | loss: 5.1675 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:01m:23s | spend_time: 14h:22m:52s | left_time: 184d:18h:51m:15s
2025-04-05-17-53: audioset_train: train: Epoch 3/1000 iter 2435/10055 || | loss: 5.0879 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:04m:00s | spend_time: 14h:25m:29s | left_time: 184d:18h:32m:50s
2025-04-05-17-55: audioset_train: train: Epoch 3/1000 iter 2535/10055 || | loss: 4.8504 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:06m:36s | spend_time: 14h:28m:05s | left_time: 184d:18h:14m:17s
2025-04-05-17-58: audioset_train: train: Epoch 3/1000 iter 2635/10055 || | loss: 5.0251 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:09m:21s | spend_time: 14h:30m:50s | left_time: 184d:18h:41m:06s
2025-04-05-18-01: audioset_train: train: Epoch 3/1000 iter 2735/10055 || | loss: 5.0893 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:12m:00s | spend_time: 14h:33m:29s | left_time: 184d:18h:37m:06s
2025-04-05-18-03: audioset_train: train: Epoch 3/1000 iter 2835/10055 || | loss: 4.8545 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:14m:35s | spend_time: 14h:36m:04s | left_time: 184d:18h:15m:44s
2025-04-05-18-06: audioset_train: train: Epoch 3/1000 iter 2935/10055 || | loss: 4.8523 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:17m:13s | spend_time: 14h:38m:42s | left_time: 184d:18h:06m:13s
2025-04-05-18-09: audioset_train: train: Epoch 3/1000 iter 3035/10055 || | loss: 5.0572 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:19m:50s | spend_time: 14h:41m:19s | left_time: 184d:17h:48m:16s
2025-04-05-18-11: audioset_train: train: Epoch 3/1000 iter 3135/10055 || | loss: 4.9026 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:22m:25s | spend_time: 14h:43m:55s | left_time: 184d:17h:28m:40s
2025-04-05-18-14: audioset_train: train: Epoch 3/1000 iter 3235/10055 || | loss: 5.1314 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:25m:02s | spend_time: 14h:46m:31s | left_time: 184d:17h:10m:37s
2025-04-05-18-16: audioset_train: train: Epoch 3/1000 iter 3335/10055 || | loss: 5.0415 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:27m:38s | spend_time: 14h:49m:07s | left_time: 184d:16h:52m:16s
2025-04-05-18-19: audioset_train: train: Epoch 3/1000 iter 3435/10055 || | loss: 5.2517 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:30m:15s | spend_time: 14h:51m:44s | left_time: 184d:16h:39m:23s
2025-04-05-18-22: audioset_train: train: Epoch 3/1000 iter 3535/10055 || | loss: 5.0412 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:32m:51s | spend_time: 14h:54m:20s | left_time: 184d:16h:22m:31s
2025-04-05-18-24: audioset_train: train: Epoch 3/1000 iter 3635/10055 || | loss: 4.9719 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 01h:35m:27s | spend_time: 14h:56m:56s | left_time: 184d:16h:00m:17s
2025-04-05-18-27: audioset_train: train: Epoch 3/1000 iter 3735/10055 || | loss: 5.0404 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:38m:06s | spend_time: 14h:59m:35s | left_time: 184d:15h:59m:34s
2025-04-05-18-30: audioset_train: train: Epoch 3/1000 iter 3835/10055 || | loss: 4.9593 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:40m:42s | spend_time: 15h:02m:12s | left_time: 184d:15h:42m:38s
2025-04-05-18-32: audioset_train: train: Epoch 3/1000 iter 3935/10055 || | loss: 5.0453 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 01h:43m:19s | spend_time: 15h:04m:48s | left_time: 184d:15h:24m:29s
2025-04-05-18-35: audioset_train: train: Epoch 3/1000 iter 4035/10055 || | loss: 5.2472 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:45m:57s | spend_time: 15h:07m:26s | left_time: 184d:15h:17m:50s
2025-04-05-18-37: audioset_train: train: Epoch 3/1000 iter 4135/10055 || | loss: 5.0889 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:48m:33s | spend_time: 15h:10m:02s | left_time: 184d:14h:59m:20s
2025-04-05-18-40: audioset_train: train: Epoch 3/1000 iter 4235/10055 || | loss: 5.1545 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:51m:09s | spend_time: 15h:12m:38s | left_time: 184d:14h:43m:02s
2025-04-05-18-43: audioset_train: train: Epoch 3/1000 iter 4335/10055 || | loss: 4.8783 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 01h:53m:49s | spend_time: 15h:15m:18s | left_time: 184d:14h:43m:00s
2025-04-05-18-45: audioset_train: train: Epoch 3/1000 iter 4435/10055 || | loss: 5.0909 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:56m:25s | spend_time: 15h:17m:54s | left_time: 184d:14h:25m:46s
2025-04-05-18-48: audioset_train: train: Epoch 3/1000 iter 4535/10055 || | loss: 5.2888 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 01h:59m:01s | spend_time: 15h:20m:30s | left_time: 184d:14h:06m:58s
2025-04-05-18-50: audioset_train: train: Epoch 3/1000 iter 4635/10055 || | loss: 4.9532 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 02h:01m:37s | spend_time: 15h:23m:06s | left_time: 184d:13h:49m:34s
2025-04-05-18-53: audioset_train: train: Epoch 3/1000 iter 4735/10055 || | loss: 5.1526 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:04m:18s | spend_time: 15h:25m:47s | left_time: 184d:13h:53m:29s
2025-04-05-18-56: audioset_train: train: Epoch 3/1000 iter 4835/10055 || | loss: 4.7588 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 02h:07m:01s | spend_time: 15h:28m:30s | left_time: 184d:14h:12m:58s
2025-04-05-18-58: audioset_train: train: Epoch 3/1000 iter 4935/10055 || | loss: 5.0044 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:09m:38s | spend_time: 15h:31m:07s | left_time: 184d:13h:57m:32s
2025-04-05-19-01: audioset_train: train: Epoch 3/1000 iter 5035/10055 || | loss: 4.5814 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 02h:12m:20s | spend_time: 15h:33m:50s | left_time: 184d:14h:11m:31s
2025-04-05-19-04: audioset_train: train: Epoch 3/1000 iter 5135/10055 || | loss: 5.2501 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:14m:57s | spend_time: 15h:36m:26s | left_time: 184d:13h:55m:51s
2025-04-05-19-06: audioset_train: train: Epoch 3/1000 iter 5235/10055 || | loss: 5.1146 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.1s | iter_time: 1.1s | iter_avg_time: 1.6s | epoch_time: 02h:17m:33s | spend_time: 15h:39m:02s | left_time: 184d:13h:40m:27s
2025-04-05-19-09: audioset_train: train: Epoch 3/1000 iter 5335/10055 || | loss: 5.0661 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:20m:10s | spend_time: 15h:41m:39s | left_time: 184d:13h:26m:21s
2025-04-05-19-12: audioset_train: train: Epoch 3/1000 iter 5435/10055 || | loss: 4.9225 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.2s | iter_time: 1.2s | iter_avg_time: 1.6s | epoch_time: 02h:22m:47s | spend_time: 15h:44m:16s | left_time: 184d:13h:14m:22s
2025-04-05-19-14: audioset_train: train: Epoch 3/1000 iter 5535/10055 || | loss: 5.0675 || lr_lr: 0.00045 || data_time: 0.0s | fbward_time: 1.0s | iter_time: 1.0s | iter_avg_time: 1.6s | epoch_time: 02h:25m:25s | spend_time: 15h:46m:54s | left_time: 184d:13h:06m:02s
